"geneA","geneB","iRef","GEO","GO","pathW"
"2675","152","181","0.9645","0.8527","0.8039","0.7217"
"2676","152","182","0.9234","0.8775","0.8983","0.9691"
"2677","152","183","0.8560","0.9478","0.5703","0.7950"
"2678","152","496","0.8854","0.5821","0.7351","0.7143"
"2679","152","514","0.7218","0.4612","0.4103","0.4776"
"2680","152","663","0.8833","0.8388","0.9185","0.8875"
"2681","152","688","0.7433","0.2373","0.7931","0.2679"
"2682","152","908","0.5721","0.6761","0.9022","0.3381"
"2683","152","1413","0.8850","0.5342","0.6685","0.9042"
"2684","152","1493","0.3917","0.5777","0.8825","0.6132"
"2685","152","1993","0.6673","0.7002","0.6629","0.8368"
"2686","153","155","0.3049","0.6498","0.3885","0.4520"
"2687","153","158","0.6372","0.8573","0.7204","0.8996"
"2688","153","160","0.9601","0.9682","0.9476","0.9751"
"2689","153","162","0.9917","0.9697","0.9516","0.8924"
"2690","153","163","0.9852","0.9127","0.7972","0.8893"
"2691","153","164","0.9269","0.9229","0.9335","0.8573"
"2692","153","171","0.6208","0.8705","0.9861","0.8841"
"2693","153","177","0.5359","0.3915","0.9160","0.7659"
"2694","153","180","0.7837","0.7251","0.8294","0.8904"
"2695","153","182","0.9733","0.9185","0.8798","0.8606"
"2696","153","185","0.9712","0.9636","0.9505","0.8090"
"2697","153","408","0.4326","0.7963","0.5496","0.3271"
"2698","153","416","0.9083","0.8543","0.8147","0.7725"
"2699","153","1028","0.7495","0.9497","0.5360","0.6458"
"2700","153","1161","0.5334","0.8349","0.5314","0.5946"
"2701","153","1298","0.8988","0.6144","0.2304","0.6868"
"2702","153","1339","0.8340","0.9060","0.8347","0.9031"
"2703","153","1529","0.9535","0.8092","0.9166","0.9211"
"2704","153","1647","0.7919","0.6827","0.8410","0.4179"
"2705","153","1707","0.7925","0.8467","0.8435","0.9743"
"2706","153","1711","0.4736","0.7955","0.6586","0.4150"
"2707","154","158","0.9685","0.8987","0.8722","0.9437"
"2708","154","167","0.7736","0.9027","0.7922","0.8750"
"2709","154","171","0.9737","0.5115","0.8684","0.8320"
"2710","154","173","0.7367","0.7026","0.8822","0.7896"
"2711","154","174","0.7613","0.5112","0.7359","0.7553"
"2712","154","177","0.9059","0.2934","0.7604","0.3396"
"2713","154","178","0.9348","0.9232","0.9209","0.9081"
"2714","154","181","0.6570","0.2848","0.5416","0.5345"
"2715","154","182","0.8484","0.6759","0.8823","0.7190"
"2716","154","184","0.6668","0.8255","0.4341","0.7814"
"2717","154","534","0.8880","0.7407","0.7930","0.8156"
"2718","154","884","0.8800","0.8077","0.7492","0.7815"
"2719","154","935","0.9243","0.8763","0.8351","0.8342"
"2720","154","1285","0.8092","0.7289","0.8744","0.5986"
"2721","154","1442","0.5033","0.8367","0.8823","0.6769"
"2722","154","1565","0.9396","0.9615","0.9476","0.7526"
"2723","154","1665","0.5288","0.6364","0.4381","0.5031"
"2724","154","1912","0.7476","0.8787","0.1502","0.5258"
"2725","155","156","0.6695","0.4811","0.3376","0.3288"
"2726","155","159","0.6659","0.9226","0.9016","0.5950"
"2727","155","161","0.4207","0.7268","0.4771","0.7755"
"2728","155","164","0.8047","0.9287","0.6909","0.8125"
"2729","155","167","0.6172","0.4869","0.5603","0.4974"
"2730","155","170","0.4829","0.8358","0.4907","0.3433"
"2731","155","177","0.8449","0.9269","0.9319","0.9642"
"2732","155","180","0.8141","0.6941","0.5352","0.8622"
"2733","155","181","0.9929","0.9701","0.8847","0.9413"
"2734","155","558","0.6367","0.7833","0.2949","0.5406"
"2735","155","572","0.8544","0.8149","0.8524","0.8261"
"2736","155","800","0.5563","0.6572","0.5996","0.9341"
"2737","155","812","0.7994","0.5894","0.2887","0.8210"
"2738","155","1127","0.5303","0.7113","0.9514","0.9475"
"2739","155","1141","0.7877","0.8330","0.8681","0.6186"
"2740","155","1184","0.8613","0.8609","0.7988","0.7633"
"2741","155","1246","0.9430","0.7057","0.7454","0.8220"
"2742","155","1363","0.8473","0.4954","0.7381","0.5694"
"2743","155","1476","0.9502","0.9244","0.9530","0.8752"
"2744","155","1646","0.8846","0.5758","0.6798","0.5839"
"2745","155","1736","0.8861","0.7728","0.7932","0.6491"
"2746","156","158","0.6964","0.5144","0.8709","0.8275"
"2747","156","164","0.4730","0.5870","0.5834","0.2945"
"2748","156","165","0.7367","0.7803","0.9337","0.9463"
"2749","156","170","0.7733","0.8937","0.2071","0.6673"
"2750","156","172","0.9226","0.8986","0.9047","0.6935"
"2751","156","173","0.8285","0.7417","0.6286","0.5528"
"2752","156","174","0.6671","0.8703","0.5054","0.9144"
"2753","156","179","0.8681","0.5183","0.8446","0.5909"
"2754","156","181","0.8564","0.8600","0.5910","0.6461"
"2755","156","183","0.9313","0.8080","0.9642","0.8776"
"2756","156","425","0.5987","0.8145","0.8150","0.6178"
"2757","156","539","0.8878","0.9579","0.9748","0.9123"
"2758","156","557","0.8097","0.6551","0.6671","0.7855"
"2759","156","957","0.9234","0.9691","0.8306","0.8120"
"2760","156","963","0.7812","0.9058","0.5338","0.8928"
"2761","156","1151","0.9002","0.9806","0.9867","0.7697"
"2762","156","1302","0.4772","0.8790","0.9519","0.9097"
"2763","157","162","0.6543","0.8436","0.5719","0.4136"
"2764","157","163","0.7003","0.6173","0.7252","0.9149"
"2765","157","168","0.8882","0.8965","0.9470","0.6718"
"2766","157","171","0.8119","0.2969","0.8199","0.7740"
"2767","157","181","0.7768","0.5138","0.8584","0.7953"
"2768","157","371","0.4634","0.7484","0.7090","0.6411"
"2769","157","496","0.5884","0.6452","0.7283","0.6134"
"2770","157","1000","0.7366","0.8893","0.8447","0.8370"
"2771","157","1063","0.3217","0.2519","0.1648","0.5614"
"2772","157","1167","0.8852","0.8744","0.9019","0.8968"
"2773","157","1377","0.8801","0.8489","0.6177","0.5700"
"2774","157","1829","0.9235","0.9374","0.7303","0.9335"
"2775","157","1972","0.5573","0.7812","0.6525","0.7190"
"2776","158","160","0.9928","0.9566","0.9061","0.8695"
"2777","158","161","0.8911","0.8589","0.8337","0.9352"
"2778","158","164","0.9008","0.8342","0.9147","0.7049"
"2779","158","165","0.8932","0.8636","0.3971","0.8826"
"2780","158","166","0.9153","0.7702","0.9166","0.9101"
"2781","158","169","0.5805","0.4386","0.6193","0.7601"
"2782","158","173","0.8109","0.7447","0.6970","0.8890"
"2783","158","174","0.8535","0.9258","0.7806","0.5713"
"2784","158","177","0.8650","0.9226","0.8754","0.8898"
"2785","158","179","0.8020","0.4956","0.5666","0.5728"
"2786","158","183","0.9629","0.8516","0.8907","0.9160"
"2787","158","281","0.9454","0.8115","0.9215","0.5834"
"2788","158","1132","0.8092","0.3596","0.8575","0.9379"
"2789","158","1207","0.8707","0.9343","0.7881","0.8217"
"2790","158","1421","0.4055","0.7826","0.8923","0.5064"
"2791","158","1440","0.5566","0.6403","0.7790","0.5908"
"2792","158","1496","0.6213","0.7621","0.8032","0.9125"
"2793","158","1572","0.5371","0.1877","0.5964","0.6878"
"2794","158","1725","0.8333","0.9161","0.8716","0.5988"
"2795","159","164","0.8588","0.7282","0.3966","0.7562"
"2796","159","167","0.6068","0.5261","0.2931","0.5099"
"2797","159","168","0.8177","0.8686","0.8371","0.9171"
"2798","159","172","0.7373","0.4953","0.5620","0.7004"
"2799","159","177","0.9467","0.9533","0.6728","0.8705"
"2800","159","179","0.9150","0.9825","0.9833","0.9745"
"2801","159","183","0.8735","0.3064","0.4956","0.2538"
"2802","159","184","0.2882","0.4609","0.7402","0.6792"
"2803","159","436","0.8373","0.5703","0.8386","0.4374"
"2804","159","458","0.5454","0.2377","0.6277","0.7959"
"2805","159","765","0.9442","0.9670","0.8691","0.9588"
"2806","159","839","0.8295","0.8820","0.9122","0.9259"
"2807","159","870","0.7338","0.6778","0.7703","0.6403"
"2808","159","1888","0.7940","0.5729","0.7103","0.6363"
"2809","160","161","0.9022","0.9810","0.7565","0.9130"
"2810","160","162","0.5301","0.3871","0.4000","0.8773"
"2811","160","166","0.7287","0.8863","0.8261","0.7590"
"2812","160","167","0.9149","0.8290","0.6909","0.6287"
"2813","160","170","0.8897","0.8252","0.9437","0.8143"
"2814","160","171","0.7509","0.8188","0.6027","0.8782"
"2815","160","178","0.5859","0.5966","0.6786","0.6358"
"2816","160","179","0.4823","0.6472","0.8576","0.6595"
"2817","160","180","0.8665","0.9014","0.6668","0.3199"
"2818","160","183","0.7572","0.5871","0.7791","0.4996"
"2819","160","201","0.2801","0.6128","0.9233","0.8253"
"2820","160","433","0.8925","0.8274","0.6026","0.6922"
"2821","160","644","0.9093","0.8701","0.9300","0.7767"
"2822","160","813","0.9189","0.8573","0.8968","0.9473"
"2823","160","1006","0.9031","0.8128","0.8125","0.9138"
"2824","160","1070","0.3406","0.2606","0.7310","0.7126"
"2825","160","1186","0.9671","0.9757","0.9713","0.8041"
"2826","160","1480","0.7555","0.5291","0.6796","0.3833"
"2827","160","1513","0.3580","0.7042","0.4421","0.3954"
"2828","160","1544","0.5984","0.4914","0.1204","0.8041"
"2829","160","1630","0.8809","0.9117","0.8318","0.8283"
"2830","161","162","0.9770","0.9140","0.6069","0.9280"
"2831","161","163","0.9333","0.9306","0.9439","0.9281"
"2832","161","164","0.7968","0.8007","0.7560","0.4409"
"2833","161","167","0.7844","0.7148","0.7721","0.8626"
"2834","161","171","0.8593","0.9065","0.9282","0.7330"
"2835","161","176","0.7642","0.6058","0.7658","0.9002"
"2836","161","177","0.9267","0.9759","0.9307","0.6585"
"2837","161","182","0.8858","0.6526","0.6462","0.6602"
"2838","161","183","0.4982","0.8110","0.9106","0.7839"
"2839","161","184","0.9452","0.8994","0.7468","0.8496"
"2840","161","185","0.7534","0.9343","0.9250","0.6111"
"2841","161","384","0.9316","0.9255","0.8563","0.8012"
"2842","161","489","0.4078","0.4089","0.5240","0.3051"
"2843","161","646","0.9331","0.8607","0.8147","0.9000"
"2844","161","902","0.8115","0.8272","0.9355","0.5967"
"2845","161","922","0.9719","0.9493","0.9632","0.9208"
"2846","161","924","0.6284","0.6387","0.6695","0.7820"
"2847","161","1119","0.3274","0.5118","0.2790","0.4359"
"2848","161","1404","0.9627","0.8637","0.9166","0.9376"
"2849","161","1494","0.9618","0.8808","0.8575","0.8304"
"2850","161","1575","0.6130","0.9725","0.7615","0.6854"
"2851","161","1657","0.5673","0.9260","0.8722","0.5764"
"2852","162","164","0.9223","0.9281","0.9468","0.9661"
"2853","162","165","0.8603","0.9380","0.8439","0.9509"
"2854","162","167","0.7644","0.8797","0.8786","0.9006"
"2855","162","169","0.7510","0.8644","0.3302","0.8808"
"2856","162","171","0.9021","0.7135","0.9371","0.8520"
"2857","162","176","0.8949","0.8154","0.6346","0.8324"
"2858","162","178","0.9402","0.9649","0.9923","0.9673"
"2859","162","179","0.7247","0.6571","0.8827","0.8902"
"2860","162","183","0.5510","0.7202","0.5361","0.7954"
"2861","162","184","0.9015","0.7786","0.8472","0.9225"
"2862","162","185","0.8929","0.7632","0.6609","0.9173"
"2863","162","244","0.9168","0.8491","0.9447","0.8820"
"2864","162","311","0.3901","0.2440","0.4183","0.8157"
"2865","162","474","0.6143","0.9049","0.8673","0.8887"
"2866","162","514","0.9139","0.9274","0.7985","0.8130"
"2867","162","530","0.5103","0.7789","0.4561","0.5480"
"2868","162","648","0.8640","0.3154","0.8521","0.7065"
"2869","162","742","0.9713","0.9923","0.9522","0.9111"
"2870","162","774","0.7217","0.6815","0.7196","0.4976"
"2871","162","1041","0.8949","0.9020","0.9560","0.9535"
"2872","162","1103","0.5986","0.6447","0.8935","0.5683"
"2873","162","1155","0.8062","0.8864","0.8573","0.4420"
"2874","162","1207","0.6158","0.7724","0.8005","0.8728"
"2875","162","1218","0.7077","0.7324","0.9311","0.7249"
"2876","162","1238","0.2903","0.3851","0.4910","0.4480"
"2877","162","1788","0.4880","0.5741","0.6547","0.6896"
"2878","162","1789","0.8835","0.5468","0.2383","0.6534"
"2879","162","1875","0.8156","0.8577","0.9507","0.7397"
"2880","162","1939","0.9530","0.6883","0.9459","0.8572"
"2881","162","1998","0.8369","0.5339","0.9138","0.7278"
"2882","163","168","0.7855","0.8449","0.9455","0.9479"
"2883","163","169","0.5224","0.9200","0.6096","0.6652"
"2884","163","171","0.8877","0.8823","0.9812","0.9072"
"2885","163","176","0.7915","0.7549","0.7849","0.3052"
"2886","163","178","0.9004","0.7530","0.7603","0.8639"
"2887","163","179","0.8596","0.8555","0.8780","0.9042"
"2888","163","182","0.9724","0.9462","0.9800","0.9242"
"2889","163","185","0.8711","0.5331","0.8064","0.8849"
"2890","163","193","0.8843","0.8926","0.8798","0.9118"
"2891","163","264","0.8130","0.7522","0.7387","0.8723"
"2892","163","514","0.9832","0.9783","0.9858","0.9432"
"2893","163","517","0.6388","0.7873","0.8360","0.8595"
"2894","163","605","0.4144","0.7873","0.7992","0.5274"
"2895","163","817","0.8030","0.8125","0.8328","0.7950"
"2896","163","889","0.8774","0.7294","0.7113","0.7540"
"2897","163","1087","0.4231","0.8214","0.4903","0.2829"
"2898","163","1118","0.8502","0.7153","0.9360","0.8113"
"2899","163","1203","0.6860","0.8737","0.4267","0.7403"
"2900","163","1214","0.7923","0.7074","0.6553","0.8947"
"2901","163","1228","0.6642","0.5872","0.8551","0.6822"
"2902","163","1339","0.8903","0.5578","0.3628","0.7091"
"2903","163","1713","0.7341","0.7277","0.8015","0.9577"
"2904","163","1718","0.6804","0.5143","0.5140","0.7590"
"2905","163","1974","0.6908","0.7597","0.7190","0.8205"
"2906","164","169","0.1922","0.5310","0.3717","0.6706"
"2907","164","172","0.8110","0.7896","0.6514","0.8535"
"2908","164","173","0.9638","0.9638","0.9103","0.9555"
"2909","164","174","0.6524","0.6229","0.8933","0.5964"
"2910","164","175","0.4924","0.8187","0.7093","0.5579"
"2911","164","177","0.6894","0.9372","0.8740","0.7989"
"2912","164","179","0.7583","0.9315","0.7291","0.8629"
"2913","164","182","0.7408","0.7707","0.5274","0.5171"
"2914","164","183","0.9445","0.9779","0.8600","0.8679"
"2915","164","621","0.3657","0.4910","0.6489","0.5272"
"2916","164","737","0.8940","0.8779","0.8816","0.8456"
"2917","164","1902","0.5682","0.7454","0.8288","0.6857"
"2918","164","1930","0.7743","0.9232","0.9444","0.9788"
"2919","164","1965","0.8035","0.4692","0.5546","0.5425"
"2920","165","166","0.3102","0.6629","0.2539","0.4106"
"2921","165","172","0.8963","0.8251","0.7783","0.7028"
"2922","165","176","0.6972","0.6314","0.6020","0.5777"
"2923","165","179","0.6337","0.8176","0.4429","0.5298"
"2924","165","180","0.5595","0.6983","0.3646","0.7486"
"2925","165","182","0.7805","0.8157","0.8983","0.9247"
"2926","165","183","0.7238","0.8221","0.8468","0.9052"
"2927","165","185","0.6737","0.7629","0.6903","0.7868"
"2928","165","366","0.8766","0.8011","0.9702","0.9346"
"2929","165","881","0.5262","0.4482","0.7871","0.7519"
"2930","165","908","0.9783","0.7609","0.8396","0.9497"
"2931","165","1025","0.8538","0.9656","0.8925","0.8522"
"2932","165","1133","0.8503","0.4876","0.3670","0.6671"
"2933","165","1323","0.8462","0.8527","0.6086","0.9147"
"2934","165","1472","0.5013","0.8009","0.7177","0.8296"
"2935","165","1780","0.9189","0.8565","0.8478","0.9295"
"2936","165","1849","0.8456","0.8488","0.9381","0.8783"
"2937","166","167","0.8539","0.8635","0.8775","0.8358"
"2938","166","168","0.8607","0.8776","0.9138","0.7197"
"2939","166","171","0.6943","0.9591","0.9597","0.9667"
"2940","166","177","0.9496","0.9461","0.8832","0.8587"
"2941","166","178","0.8997","0.4890","0.6067","0.8733"
"2942","166","179","0.8553","0.8567","0.5377","0.9380"
"2943","166","181","0.6333","0.4766","0.8269","0.4447"
"2944","166","295","0.8941","0.7191","0.7546","0.8747"
"2945","166","831","0.7181","0.8738","0.7473","0.8699"
"2946","166","833","0.8909","0.3482","0.8199","0.6726"
"2947","166","925","0.5760","0.4319","0.5548","0.4726"
"2948","166","1035","0.9821","0.9538","0.8125","0.9761"
"2949","166","1058","0.8595","0.8627","0.7660","0.6733"
"2950","166","1277","0.9264","0.9645","0.9134","0.9633"
"2951","166","1451","0.9473","0.9685","0.9585","0.9564"
"2952","166","1475","0.5977","0.2314","0.7662","0.6359"
"2953","166","1540","0.3733","0.7771","0.6215","0.7462"
"2954","166","1556","0.8285","0.6482","0.6301","0.8482"
"2955","166","1571","0.2625","0.2452","0.4757","0.4775"
"2956","166","1885","0.7716","0.7043","0.8639","0.7906"
"2957","166","1934","0.7661","0.5078","0.8983","0.8859"
"2958","166","1981","0.7732","0.7405","0.5868","0.5097"
"2959","167","169","0.5889","0.5856","0.2880","0.6418"
"2960","167","170","0.5372","0.7773","0.8869","0.7958"
"2961","167","171","0.7961","0.9074","0.6933","0.8435"
"2962","167","173","0.9127","0.8789","0.9441","0.9634"
"2963","167","174","0.4498","0.4784","0.8242","0.8566"
"2964","167","175","0.8327","0.8588","0.9535","0.9283"
"2965","167","176","0.9017","0.8492","0.3868","0.5154"
"2966","167","177","0.8558","0.9701","0.9242","0.9218"
"2967","167","181","0.7726","0.7567","0.4208","0.9224"
"2968","167","275","0.7422","0.8940","0.8233","0.7570"
"2969","167","380","0.6295","0.7718","0.7980","0.6566"
"2970","167","790","0.7687","0.8860","0.9233","0.5717"
"2971","167","858","0.8006","0.8965","0.6937","0.9457"
"2972","167","995","0.4929","0.5913","0.3655","0.6010"
"2973","167","1056","0.7715","0.3777","0.6494","0.8312"
"2974","167","1278","0.6503","0.7117","0.4498","0.2889"
"2975","167","1295","0.6705","0.8879","0.9123","0.8215"
"2976","167","1674","0.8541","0.2820","0.5137","0.7803"
"2977","167","1726","0.7918","0.8854","0.9406","0.9371"
"2978","167","1746","0.7096","0.9524","0.9705","0.3729"
"2979","168","169","0.5126","0.7321","0.6845","0.4628"
"2980","168","171","0.7516","0.4352","0.9416","0.8522"
"2981","168","175","0.6961","0.8849","0.9203","0.6512"
"2982","168","178","0.8798","0.8745","0.6195","0.8225"
"2983","168","180","0.6339","0.5340","0.2137","0.4705"
"2984","168","182","0.6031","0.7517","0.8056","0.3066"
"2985","168","184","0.8164","0.9646","0.9176","0.7767"
"2986","168","268","0.8823","0.9401","0.7571","0.8746"
"2987","168","381","0.9100","0.8361","0.5372","0.8918"
"2988","168","463","0.9492","0.8302","0.8872","0.8845"
"2989","168","625","0.2717","0.8513","0.9046","0.8514"
"2990","168","926","0.7941","0.3468","0.6152","0.3812"
"2991","168","1040","0.8360","0.9463","0.7880","0.9180"
"2992","168","1102","0.8018","0.2307","0.7529","0.8178"
"2993","168","1293","0.8858","0.6737","0.8428","0.8295"
"2994","168","1340","0.8181","0.9261","0.9441","0.8801"
"2995","168","1422","0.8948","0.9346","0.9577","0.7371"
"2996","168","1464","0.7048","0.5583","0.6784","0.8921"
"2997","168","1644","0.6760","0.9070","0.7069","0.6347"
"2998","169","170","0.8874","0.7721","0.8286","0.9335"
"2999","169","171","0.8861","0.9498","0.8577","0.7932"
"3000","169","173","0.8574","0.8716","0.8397","0.8632"
"3001","169","176","0.4993","0.7896","0.6192","0.5377"
"3002","169","181","0.8248","0.8741","0.7261","0.8053"
"3003","169","183","0.8078","0.8468","0.7998","0.6486"
"3004","169","184","0.8172","0.9017","0.9433","0.9850"
"3005","169","185","0.7506","0.7047","0.8507","0.5921"
"3006","169","244","0.5180","0.9620","0.8977","0.8023"
"3007","169","571","0.7402","0.7337","0.7602","0.8269"
"3008","169","596","0.3447","0.5272","0.7832","0.4480"
"3009","169","600","0.9712","0.9337","0.9485","0.9260"
"3010","169","754","0.3696","0.6886","0.7054","0.9036"
"3011","169","874","0.7149","0.8702","0.8520","0.8238"
"3012","169","883","0.7102","0.8384","0.7081","0.7086"
"3013","169","1206","0.4779","0.3974","0.4156","0.4788"
"3014","169","1839","0.9806","0.9706","0.9155","0.9529"
"3015","169","1861","0.3043","0.6925","0.3426","0.4631"
"3016","169","1910","0.9727","0.9287","0.8943","0.8592"
"3017","169","1937","0.9344","0.8982","0.9220","0.9186"
"3018","170","174","0.7721","0.3604","0.5379","0.7075"
"3019","170","180","0.8632","0.8787","0.7710","0.4387"
"3020","170","181","0.7964","0.6846","0.6048","0.8577"
"3021","170","182","0.8452","0.9669","0.8397","0.9563"
"3022","170","184","0.8433","0.7596","0.6304","0.8432"
"3023","170","185","0.8264","0.7053","0.4649","0.6746"
"3024","170","411","0.9189","0.9809","0.9062","0.9479"
"3025","170","755","0.6234","0.8650","0.5442","0.6547"
"3026","170","759","0.6169","0.3475","0.7735","0.6108"
"3027","170","815","0.7407","0.6494","0.7989","0.7623"
"3028","170","875","0.7472","0.7940","0.8873","0.8644"
"3029","170","928","0.9251","0.9333","0.9574","0.9041"
"3030","170","1279","0.9870","0.9845","0.9738","0.8810"
"3031","170","1501","0.9400","0.7256","0.7671","0.7382"
"3032","170","1666","0.8665","0.6247","0.8247","0.6689"
"3033","170","1696","0.7855","0.9169","0.8091","0.7822"
"3034","170","1740","0.9560","0.9184","0.7651","0.8619"
"3035","170","1784","0.7878","0.7720","0.7375","0.6664"
"3036","171","172","0.8746","0.9734","0.7573","0.8346"
"3037","171","176","0.4841","0.5822","0.7682","0.4939"
"3038","171","179","0.8851","0.8903","0.8690","0.7188"
"3039","171","180","0.7829","0.7714","0.7064","0.8803"
"3040","171","183","0.8113","0.3783","0.4789","0.5758"
"3041","171","369","0.9375","0.9130","0.8219","0.9248"
"3042","171","380","0.7039","0.7885","0.7348","0.8016"
"3043","171","480","0.7849","0.9295","0.5655","0.9206"
"3044","171","557","0.4802","0.4276","0.4394","0.5167"
"3045","171","681","0.6188","0.9276","0.6900","0.3469"
"3046","171","849","0.5835","0.8502","0.7329","0.3969"
"3047","171","890","0.7796","0.5535","0.9284","0.7458"
"3048","171","1002","0.7952","0.8957","0.8642","0.7114"
"3049","171","1590","0.7982","0.7041","0.8667","0.7970"
"3050","171","1689","0.4892","0.7705","0.6548","0.5297"
"3051","172","180","0.8166","0.4849","0.7500","0.4300"
"3052","172","183","0.8536","0.3438","0.8484","0.7751"
"3053","172","185","0.9340","0.8608","0.9416","0.8984"
"3054","172","609","0.8841","0.9174","0.4188","0.5221"
"3055","172","624","0.8198","0.5683","0.8839","0.8615"
"3056","172","642","0.5480","0.7765","0.8523","0.8262"
"3057","172","1018","0.4504","0.9077","0.6148","0.3830"
"3058","172","1267","0.4090","0.6223","0.3320","0.6181"
"3059","172","1299","0.7502","0.7637","0.8778","0.8839"
"3060","172","1344","0.8646","0.9662","0.8063","0.9154"
"3061","172","1388","0.9176","0.7913","0.9326","0.7100"
"3062","172","1398","0.7963","0.8990","0.6560","0.8120"
"3063","172","1469","0.7946","0.9524","0.8640","0.9419"
"3064","172","1717","0.6388","0.5959","0.5679","0.5725"
"3065","173","175","0.6360","0.1378","0.2703","0.2617"
"3066","173","177","0.6658","0.8628","0.8654","0.6622"
"3067","173","178","0.7400","0.6857","0.6575","0.4986"
"3068","173","179","0.8694","0.6276","0.5339","0.7454"
"3069","173","180","0.4813","0.4017","0.5984","0.6537"
"3070","173","181","0.9696","0.9123","0.9876","0.8827"
"3071","173","182","0.5334","0.5148","0.6491","0.7483"
"3072","173","185","0.4508","0.6994","0.5353","0.5049"
"3073","173","220","0.8945","0.9820","0.9663","0.9681"
"3074","173","256","0.6095","0.9712","0.5160","0.6489"
"3075","173","272","0.2557","0.2905","0.4514","0.5724"
"3076","173","310","0.7923","0.7499","0.7945","0.7779"
"3077","173","554","0.4674","0.7223","0.9013","0.7274"
"3078","173","590","0.8165","0.9730","0.9150","0.6006"
"3079","173","597","0.8234","0.6476","0.7739","0.8686"
"3080","173","1038","0.8120","0.4602","0.4458","0.3626"
"3081","173","1092","0.5710","0.8595","0.7313","0.7476"
"3082","173","1315","0.8428","0.8714","0.7826","0.5972"
"3083","173","1359","0.8137","0.6614","0.7400","0.6892"
"3084","173","1672","0.8907","0.8065","0.8732","0.7401"
"3085","173","1937","0.6899","0.9383","0.7115","0.3353"
"3086","173","1990","0.8183","0.6827","0.6062","0.6580"
"3087","174","178","0.8196","0.9555","0.9014","0.8990"
"3088","174","179","0.4222","0.6926","0.5094","0.4574"
"3089","174","181","0.7185","0.9546","0.7664","0.8092"
"3090","174","184","0.7434","0.9195","0.8722","0.9525"
"3091","174","195","0.8029","0.7737","0.8062","0.8710"
"3092","174","262","0.6613","0.7113","0.8920","0.8319"
"3093","174","683","0.8063","0.7880","0.3835","0.3670"
"3094","174","717","0.8703","0.3697","0.9442","0.7303"
"3095","174","877","0.5125","0.4716","0.8565","0.3728"
"3096","174","920","0.7989","0.4009","0.5020","0.6587"
"3097","174","987","0.9170","0.8687","0.7641","0.9383"
"3098","174","1110","0.8764","0.6232","0.8888","0.7207"
"3099","174","1329","0.9058","0.6490","0.9014","0.7104"
"3100","174","1430","0.7241","0.6691","0.6017","0.6270"
"3101","174","1467","0.9766","0.9680","0.9575","0.9872"
"3102","174","1587","0.8621","0.9136","0.4630","0.8330"
"3103","174","1628","0.9477","0.7960","0.8335","0.7257"
"3104","174","1653","0.7648","0.9661","0.9481","0.9256"
"3105","174","1884","0.8374","0.8431","0.8848","0.3322"
"3106","175","176","0.7733","0.6626","0.6572","0.6260"
"3107","175","178","0.5577","0.8348","0.8627","0.9122"
"3108","175","180","0.8853","0.9043","0.8160","0.7930"
"3109","175","183","0.6166","0.8355","0.8829","0.8852"
"3110","175","185","0.7709","0.3269","0.6827","0.3794"
"3111","175","551","0.3873","0.6203","0.8068","0.7920"
"3112","175","1276","0.5418","0.6422","0.4907","0.4370"
"3113","175","1379","0.8829","0.8641","0.8771","0.8966"
"3114","175","1547","0.9204","0.8184","0.8905","0.8186"
"3115","175","1898","0.8953","0.7920","0.7003","0.8553"
"3116","176","177","0.8754","0.5740","0.8645","0.8779"
"3117","176","179","0.8384","0.9327","0.9393","0.8993"
"3118","176","180","0.4575","0.9177","0.5815","0.6428"
"3119","176","183","0.9195","0.7817","0.8598","0.7890"
"3120","176","465","0.5663","0.7797","0.8761","0.8475"
"3121","176","602","0.7401","0.9171","0.7413","0.8753"
"3122","176","762","0.9132","0.9403","0.9170","0.8760"
"3123","176","1307","0.8954","0.9940","0.9765","0.9769"
"3124","176","1429","0.5738","0.8088","0.8191","0.7863"
"3125","176","1797","0.8074","0.9099","0.9938","0.7539"
"3126","177","178","0.6412","0.7845","0.7720","0.7085"
"3127","177","180","0.5573","0.3440","0.6925","0.4916"
"3128","177","183","0.7764","0.6305","0.5358","0.4889"
"3129","177","185","0.7876","0.9527","0.8653","0.9460"
"3130","177","251","0.6141","0.8211","0.8551","0.7341"
"3131","177","272","0.7719","0.5483","0.6718","0.9148"
"3132","177","303","0.9662","0.9083","0.7511","0.9529"
"3133","177","909","0.9631","0.9613","0.9905","0.9841"
"3134","177","1088","0.4963","0.6553","0.8655","0.8146"
"3135","177","1150","0.6606","0.7283","0.6983","0.8212"
"3136","177","1235","0.7512","0.9050","0.8577","0.8571"
"3137","177","1261","0.7478","0.7841","0.9431","0.6830"
"3138","177","1263","0.9319","0.9265","0.9565","0.9639"
"3139","177","1318","0.7788","0.7226","0.9104","0.9118"
"3140","177","1562","0.3596","0.1974","0.3674","0.5064"
"3141","177","1636","0.9475","0.9329","0.9268","0.9368"
"3142","177","1720","0.8942","0.7815","0.8117","0.8199"
"3143","177","1782","0.7902","0.7599","0.7233","0.6440"
"3144","177","1971","0.8463","0.8111","0.8798","0.5319"
"3145","178","179","0.7822","0.8039","0.6932","0.7460"
"3146","178","180","0.4958","0.3987","0.5132","0.4595"
"3147","178","183","0.2744","0.5999","0.5711","0.3538"
"3148","178","184","0.5595","0.4465","0.6791","0.5314"
"3149","178","286","0.9282","0.8170","0.4588","0.5118"
"3150","178","433","0.9854","0.9731","0.7766","0.8895"
