"geneA","geneB","iRef","GEO","GO","pathW"
"4838","264","1921","0.6449","0.5573","0.6367","0.8242"
"4839","264","1995","0.9723","0.7084","0.8712","0.8376"
"4840","265","266","0.5403","0.8149","0.8448","0.8721"
"4841","265","271","0.6379","0.4656","0.6111","0.3838"
"4842","265","276","0.7731","0.9630","0.8190","0.6464"
"4843","265","278","0.8751","0.9583","0.8382","0.9308"
"4844","265","280","0.6704","0.7375","0.8725","0.8661"
"4845","265","285","0.4143","0.3583","0.3850","0.4646"
"4846","265","287","0.9197","0.9551","0.9133","0.9479"
"4847","265","288","0.6887","0.8100","0.8083","0.7872"
"4848","265","416","0.5603","0.6521","0.9044","0.7454"
"4849","265","486","0.6868","0.3498","0.2884","0.5032"
"4850","265","618","0.7863","0.8395","0.7353","0.9379"
"4851","265","789","0.7251","0.7142","0.7316","0.3479"
"4852","265","821","0.9264","0.7960","0.8640","0.7203"
"4853","265","887","0.8319","0.9192","0.9051","0.9511"
"4854","265","980","0.8722","0.9297","0.9831","0.8676"
"4855","265","1159","0.9632","0.8512","0.9703","0.9443"
"4856","265","1241","0.8637","0.8495","0.9026","0.4225"
"4857","265","1244","0.9091","0.8862","0.5230","0.8456"
"4858","265","1522","0.4614","0.4145","0.6561","0.7008"
"4859","265","1560","0.6761","0.8911","0.7315","0.7995"
"4860","265","1564","0.4343","0.6093","0.8040","0.7300"
"4861","265","1664","0.3763","0.8631","0.5077","0.7120"
"4862","266","284","0.4889","0.5542","0.8187","0.4431"
"4863","266","300","0.5757","0.6342","0.5689","0.4544"
"4864","266","466","0.7317","0.6473","0.7488","0.7166"
"4865","266","551","0.8545","0.7542","0.8918","0.8730"
"4866","266","574","0.8242","0.9862","0.9459","0.6604"
"4867","266","575","0.8117","0.8620","0.6422","0.6619"
"4868","266","716","0.9942","0.9835","0.9806","0.8744"
"4869","266","998","0.7339","0.7572","0.7047","0.7585"
"4870","266","1063","0.7417","0.7730","0.7634","0.8751"
"4871","266","1093","0.9017","0.8367","0.8826","0.8775"
"4872","266","1308","0.9210","0.8569","0.8395","0.9427"
"4873","266","1315","0.4483","0.7043","0.6291","0.7234"
"4874","266","1373","0.9903","0.9730","0.9761","0.9852"
"4875","266","1508","0.9160","0.9726","0.9736","0.8236"
"4876","266","1538","0.9802","0.9923","0.9627","0.9237"
"4877","266","1560","0.7993","0.7043","0.9595","0.9086"
"4878","266","1661","0.6447","0.9318","0.9407","0.7499"
"4879","266","1701","0.6466","0.7907","0.7962","0.7923"
"4880","266","1776","0.7774","0.5599","0.5162","0.8075"
"4881","266","1904","0.7909","0.7924","0.5319","0.8245"
"4882","266","1907","0.9103","0.8606","0.5246","0.7921"
"4883","267","279","0.5856","0.6696","0.7897","0.6609"
"4884","267","287","0.8866","0.9537","0.8747","0.8657"
"4885","267","290","0.8580","0.6670","0.4671","0.3091"
"4886","267","292","0.9467","0.9062","0.7399","0.9025"
"4887","267","579","0.8668","0.5018","0.6192","0.8026"
"4888","267","658","0.8535","0.8905","0.9510","0.7961"
"4889","267","661","0.6746","0.9439","0.8858","0.8783"
"4890","267","939","0.9105","0.3378","0.6356","0.7748"
"4891","267","1164","0.8820","0.9614","0.8373","0.7304"
"4892","267","1324","0.5107","0.5949","0.8163","0.8209"
"4893","267","1789","0.7113","0.7602","0.9280","0.3639"
"4894","267","1899","0.8979","0.9703","0.9518","0.9404"
"4895","268","283","0.9550","0.9569","0.9836","0.9395"
"4896","268","295","0.7645","0.4492","0.5448","0.4710"
"4897","268","421","0.3092","0.3390","0.1212","0.3329"
"4898","268","443","0.5163","0.7041","0.9605","0.9432"
"4899","268","538","0.7127","0.5493","0.6151","0.7256"
"4900","268","764","0.9156","0.9231","0.8809","0.8068"
"4901","268","774","0.9364","0.9780","0.9812","0.9615"
"4902","268","1185","0.9345","0.7368","0.6541","0.5316"
"4903","268","1386","0.6668","0.8142","0.5634","0.9211"
"4904","268","1427","0.5368","0.8864","0.8383","0.3484"
"4905","268","1452","0.6397","0.8245","0.7108","0.8948"
"4906","268","1663","0.9211","0.9453","0.9352","0.9825"
"4907","268","1834","0.9683","0.9155","0.9777","0.9411"
"4908","268","1846","0.3066","0.7642","0.8705","0.9181"
"4909","268","1935","0.8053","0.7669","0.5164","0.6272"
"4910","268","1982","0.9333","0.9504","0.7588","0.9018"
"4911","269","272","0.6677","0.9764","0.8137","0.9241"
"4912","269","281","0.7788","0.6216","0.8897","0.6125"
"4913","269","289","0.8334","0.8232","0.6488","0.8201"
"4914","269","295","0.4650","0.8706","0.7989","0.8520"
"4915","269","296","0.7976","0.7686","0.5512","0.9020"
"4916","269","345","0.7804","0.9007","0.8211","0.9284"
"4917","269","517","0.8209","0.7924","0.7246","0.8701"
"4918","269","583","0.9192","0.8309","0.7910","0.6792"
"4919","269","617","0.8748","0.4574","0.7360","0.5631"
"4920","269","857","0.2610","0.0000","0.7091","0.2453"
"4921","269","980","0.8939","0.9580","0.9239","0.8872"
"4922","269","996","0.9504","0.9027","0.8901","0.8430"
"4923","269","1225","0.9659","0.8241","0.9709","0.5611"
"4924","269","1405","0.8668","0.8024","0.6709","0.9653"
"4925","269","1410","0.9364","0.7964","0.9136","0.9490"
"4926","269","1570","0.9447","0.9560","0.9676","0.7930"
"4927","269","1615","0.9445","0.9162","0.9753","0.9576"
"4928","269","1871","0.7342","0.7906","0.6559","0.7891"
"4929","269","1967","0.6657","0.8244","0.6401","0.5726"
"4930","269","1986","0.9173","0.8460","0.9748","0.8098"
"4931","270","276","0.4797","0.7034","0.3530","0.8395"
"4932","270","281","0.8796","0.9202","0.9796","0.9512"
"4933","270","282","0.6233","0.6858","0.7877","0.6323"
"4934","270","289","0.9147","0.7403","0.8089","0.9009"
"4935","270","292","0.7276","0.8057","0.7190","0.9286"
"4936","270","302","0.7438","0.8482","0.6355","0.7591"
"4937","270","347","0.9772","0.9605","0.9792","0.9692"
"4938","270","367","0.6719","0.9283","0.7142","0.8368"
"4939","270","377","0.9451","0.9149","0.7941","0.9252"
"4940","270","511","0.3661","0.6630","0.3184","0.3170"
"4941","270","659","0.8141","0.9494","0.9369","0.7916"
"4942","270","681","0.5452","0.6846","0.9595","0.7293"
"4943","270","1042","0.8679","0.9207","0.6081","0.6140"
"4944","270","1308","0.4424","0.5212","0.3531","0.7109"
"4945","270","1358","0.8728","0.7389","0.6277","0.8205"
"4946","270","1396","0.6448","0.8890","0.8197","0.7910"
"4947","270","1455","0.7073","0.8314","0.8376","0.6462"
"4948","270","1537","0.8638","0.9011","0.7138","0.9213"
"4949","270","1566","0.8517","0.7662","0.5068","0.8907"
"4950","270","1646","0.5816","0.5099","0.7936","0.8962"
"4951","270","1701","0.5438","0.6784","0.4633","0.6036"
"4952","270","1919","0.9555","0.9399","0.9135","0.9417"
"4953","271","281","0.9628","0.9098","0.8815","0.8208"
"4954","271","290","0.9397","0.9325","0.8759","0.9343"
"4955","271","735","0.7226","0.6474","0.7470","0.5656"
"4956","271","745","0.6241","0.9228","0.9420","0.8847"
"4957","271","1157","0.8141","0.7652","0.6924","0.9410"
"4958","271","1338","0.5123","0.7613","0.7832","0.9016"
"4959","271","1520","0.5756","0.9302","0.7779","0.7900"
"4960","271","1674","0.4369","0.8940","0.8465","0.4908"
"4961","271","1769","0.8883","0.9566","0.9050","0.9004"
"4962","271","1773","0.9160","0.8215","0.9683","0.6463"
"4963","271","1777","0.8946","0.6939","0.8753","0.9401"
"4964","271","2000","0.8721","0.7541","0.4514","0.8568"
"4965","272","277","0.7733","0.5525","0.8359","0.8906"
"4966","272","281","0.6945","0.6864","0.3231","0.6377"
"4967","272","300","0.9019","0.9711","0.8759","0.8766"
"4968","272","319","0.7974","0.8051","0.5120","0.8346"
"4969","272","371","0.8679","0.7844","0.7042","0.8428"
"4970","272","789","0.8780","0.8967","0.5293","0.5834"
"4971","272","908","0.6566","0.7919","0.9050","0.6933"
"4972","272","1045","0.9812","0.8800","0.6724","0.8147"
"4973","272","1119","0.7663","0.8957","0.7910","0.7713"
"4974","272","1263","0.9792","0.9499","0.8602","0.8404"
"4975","272","1443","0.6412","0.5073","0.7102","0.9343"
"4976","272","1553","0.8199","0.4480","0.8018","0.7044"
"4977","272","1753","0.9284","0.7935","0.9565","0.7572"
"4978","272","1789","0.9374","0.8935","0.8469","0.8673"
"4979","272","1842","0.4649","0.8140","0.8877","0.7863"
"4980","272","1843","0.9571","0.8922","0.9432","0.9717"
"4981","272","1945","0.7275","0.8909","0.6601","0.9462"
"4982","272","1971","0.9334","0.9164","0.9025","0.8939"
"4983","272","1990","0.7195","0.9491","0.7920","0.5593"
"4984","273","276","0.8045","0.9672","0.8504","0.8673"
"4985","273","297","0.6584","0.8932","0.9188","0.7976"
"4986","273","298","0.9286","0.9422","0.9307","0.5998"
"4987","273","317","0.7460","0.9070","0.8168","0.6110"
"4988","273","375","0.7304","0.7049","0.4253","0.6506"
"4989","273","412","0.6162","0.3883","0.5262","0.6264"
"4990","273","730","0.8386","0.7709","0.9382","0.8909"
"4991","273","788","0.6443","0.8170","0.5990","0.4171"
"4992","273","858","0.8893","0.7650","0.8175","0.7489"
"4993","273","1019","0.7744","0.6294","0.6694","0.4893"
"4994","273","1028","0.8058","0.8711","0.4681","0.7375"
"4995","273","1058","0.8970","0.9091","0.9187","0.8589"
"4996","273","1345","0.8919","0.8913","0.7285","0.8235"
"4997","273","1516","0.7599","0.8148","0.6831","0.8811"
"4998","273","1820","0.9016","0.7678","0.7984","0.8450"
"4999","273","1827","0.9372","0.8464","0.9923","0.9808"
"5000","273","1844","0.8687","0.8415","0.8404","0.7160"
"5001","273","1870","0.8746","0.7676","0.9295","0.4464"
"5002","273","1989","0.7866","0.9074","0.8739","0.9646"
"5003","274","280","0.5133","0.7427","0.4164","0.4607"
"5004","274","293","0.9200","0.7282","0.8994","0.9195"
"5005","274","329","0.9485","0.5267","0.6206","0.5608"
"5006","274","372","0.8518","0.7745","0.7853","0.7822"
"5007","274","701","0.7067","0.8336","0.7211","0.6654"
"5008","274","719","0.8771","0.5047","0.3619","0.7161"
"5009","274","813","0.6632","0.4765","0.7192","0.8034"
"5010","274","817","0.6106","0.5187","0.6809","0.7096"
"5011","274","845","0.6953","0.9154","0.8715","0.8104"
"5012","274","1137","0.8601","0.6320","0.4827","0.7332"
"5013","274","1213","0.7226","0.8706","0.2851","0.6067"
"5014","274","1397","0.8035","0.6837","0.8441","0.8034"
"5015","274","1490","0.9516","0.9865","0.9466","0.9701"
"5016","274","1573","0.6562","0.8239","0.7779","0.6046"
"5017","274","1628","0.5964","0.8570","0.9020","0.6394"
"5018","274","1757","0.8799","0.9752","0.8708","0.9204"
"5019","274","1787","0.9139","0.9837","0.9663","0.9551"
"5020","274","1847","0.4983","0.6474","0.5983","0.7712"
"5021","274","1910","0.7802","0.6597","0.7517","0.8133"
"5022","275","302","0.8331","0.8126","0.7431","0.9303"
"5023","275","408","0.9290","0.9424","0.8888","0.7247"
"5024","275","425","0.9183","0.9789","0.9621","0.9662"
"5025","275","525","0.9723","0.7146","0.8977","0.8961"
"5026","275","579","0.3887","0.4360","0.5385","0.4229"
"5027","275","729","0.4950","0.3734","0.1797","0.2595"
"5028","275","776","0.9167","0.9621","0.8923","0.8155"
"5029","275","911","0.8210","0.8541","0.8478","0.9452"
"5030","275","1014","0.7181","0.8843","0.7514","0.9191"
"5031","275","1167","0.9566","0.8317","0.9829","0.9291"
"5032","275","1216","0.8826","0.4000","0.9557","0.7507"
"5033","275","1291","0.8959","0.9406","0.9168","0.8861"
"5034","275","1423","0.3591","0.2765","0.5263","0.2289"
"5035","275","1462","0.6145","0.9821","0.6821","0.6243"
"5036","275","1472","0.7078","0.7634","0.7471","0.8045"
"5037","275","1573","0.8451","0.8229","0.7233","0.7816"
"5038","275","1745","0.9406","0.6704","0.8557","0.9454"
"5039","275","1769","0.7261","0.9353","0.9014","0.9368"
"5040","275","1804","0.8600","0.9162","0.9012","0.9860"
"5041","275","1846","0.9329","0.7501","0.8457","0.9041"
"5042","275","1964","0.8652","0.9170","0.9129","0.9633"
"5043","276","301","0.9397","0.8895","0.6195","0.7444"
"5044","276","349","0.7912","0.8163","0.7660","0.7954"
"5045","276","381","0.6677","0.7519","0.7350","0.5107"
"5046","276","395","0.8551","0.9021","0.6960","0.5998"
"5047","276","963","0.6064","0.6529","0.2591","0.8931"
"5048","276","1034","0.7742","0.9505","0.9587","0.8968"
"5049","276","1073","0.8740","0.9533","0.4697","0.7892"
"5050","276","1080","0.6395","0.7266","0.9498","0.9180"
"5051","276","1251","0.9122","0.6802","0.8746","0.7963"
"5052","276","1257","0.7843","0.6533","0.9502","0.8043"
"5053","276","1309","0.7330","0.7941","0.9028","0.9670"
"5054","276","1373","0.8586","0.7998","0.6334","0.7431"
"5055","276","1425","0.6281","0.7599","0.4201","0.8905"
"5056","276","1486","0.9613","0.8561","0.9677","0.8338"
"5057","276","1526","0.9507","0.6282","0.8506","0.8243"
"5058","276","1565","0.9049","0.7611","0.8359","0.7035"
"5059","276","1951","0.5231","0.2310","0.6081","0.5388"
"5060","276","1984","0.7153","0.8802","0.8804","0.8345"
"5061","277","293","0.9716","0.9383","0.9155","0.8354"
"5062","277","310","0.3866","0.4442","0.6081","0.0000"
"5063","277","323","0.5221","0.7016","0.4045","0.3287"
"5064","277","581","0.7990","0.5051","0.7285","0.7975"
"5065","277","636","0.9640","0.9730","0.9354","0.8728"
"5066","277","875","0.8690","0.7543","0.8022","0.7552"
"5067","277","1123","0.5904","0.5344","0.7648","0.5715"
"5068","277","1131","0.8508","0.8497","0.9704","0.6685"
"5069","277","1333","0.6715","0.6850","0.9594","0.8999"
"5070","277","1642","0.9576","0.9525","0.9434","0.9655"
"5071","277","1909","0.8769","0.8318","0.8607","0.8651"
"5072","277","1946","0.5214","0.9314","0.7322","0.8767"
"5073","278","282","0.6973","0.6569","0.8213","0.7825"
"5074","278","289","0.9827","0.9209","0.8401","0.8466"
"5075","278","290","0.6111","0.7001","0.8353","0.7807"
"5076","278","326","0.7040","0.7859","0.8982","0.7080"
"5077","278","546","0.9206","0.7950","0.3999","0.4307"
"5078","278","592","0.7814","0.7031","0.9207","0.9644"
"5079","278","614","0.5487","0.6766","0.7117","0.7287"
"5080","278","664","0.9282","0.9381","0.8116","0.8681"
"5081","278","714","0.9135","0.9240","0.9265","0.9178"
"5082","278","935","0.8994","0.8426","0.8972","0.8638"
"5083","278","958","0.4696","0.4890","0.7203","0.6540"
"5084","278","1122","0.9077","0.9621","0.7625","0.9252"
"5085","278","1164","0.6901","0.4929","0.6700","0.6278"
"5086","278","1291","0.8202","0.9601","0.8904","0.8170"
"5087","278","1295","0.2404","0.4146","0.2991","0.3728"
"5088","278","1300","0.9593","0.6909","0.6547","0.9305"
"5089","278","1337","0.9775","0.9626","0.9390","0.8137"
"5090","278","1508","0.7953","0.5413","0.8621","0.8590"
"5091","278","1578","0.8519","0.7051","0.9174","0.9268"
"5092","278","1624","0.7496","0.9359","0.8449","0.8196"
"5093","278","1667","0.1928","0.5070","0.3944","0.3753"
"5094","278","1752","0.2740","0.8316","0.7766","0.6220"
"5095","278","1776","0.9881","0.9793","0.9117","0.9850"
"5096","278","1921","0.6632","0.4815","0.6961","0.6559"
"5097","279","287","0.9577","0.8790","0.9070","0.9205"
"5098","279","385","0.4605","0.8112","0.7080","0.4012"
"5099","279","472","0.8078","0.4324","0.9243","0.8529"
"5100","279","485","0.9396","0.8682","0.6915","0.4735"
"5101","279","676","0.6491","0.4802","0.4563","0.2592"
"5102","279","687","0.6465","0.3860","0.4948","0.7907"
"5103","279","696","0.6906","0.9445","0.9469","0.8023"
"5104","279","702","0.4698","0.1947","0.6844","0.4969"
"5105","279","722","0.8297","0.7289","0.7186","0.4240"
"5106","279","909","0.3516","0.5306","0.3230","0.7158"
"5107","279","923","0.9814","0.8668","0.8822","0.9653"
"5108","279","933","0.6646","0.8286","0.4010","0.7143"
"5109","279","1153","0.6421","0.7372","0.8357","0.7860"
"5110","279","1173","0.6973","0.5770","0.9307","0.7049"
"5111","279","1201","0.2778","0.4610","0.5141","0.6291"
"5112","279","1256","0.1527","0.8731","0.6192","0.7796"
"5113","279","1289","0.7226","0.8881","0.9784","0.8729"
"5114","279","1309","0.3107","0.4765","0.4639","0.8322"
"5115","279","1514","0.7552","0.8049","0.9418","0.9337"
"5116","279","1582","0.2036","0.3650","0.3693","0.7143"
"5117","279","1670","0.7324","0.8424","0.6511","0.8416"
"5118","279","1779","0.8106","0.8039","0.9734","0.8771"
"5119","279","1834","0.9728","0.9838","0.9524","0.8865"
"5120","279","1895","0.8549","0.9239","0.9599","0.8633"
"5121","280","288","0.9416","0.9371","0.9264","0.9678"
"5122","280","292","0.8953","0.5056","0.4133","0.1921"
"5123","280","296","0.9327","0.7791","0.6699","0.8231"
"5124","280","660","0.9464","0.9098","0.9132","0.9700"
"5125","280","693","0.9125","0.7599","0.7097","0.8068"
"5126","280","811","0.9015","0.8237","0.9395","0.8483"
"5127","280","918","0.4688","0.8840","0.3746","0.5246"
"5128","280","1047","0.6711","0.8192","0.8848","0.8798"
"5129","280","1313","0.5598","0.5461","0.5432","0.8458"
"5130","280","1343","0.3686","0.1409","0.4900","0.6500"
"5131","280","1436","0.8700","0.7933","0.6192","0.7628"
"5132","280","1515","0.9603","0.9031","0.9392","0.9816"
"5133","280","1547","0.9384","0.8782","0.8962","0.8543"
"5134","280","1576","0.9620","0.8792","0.9324","0.8844"
"5135","280","1629","0.7048","0.7713","0.6076","0.8902"
"5136","280","1799","0.2048","0.1975","0.5675","0.2326"
"5137","280","1819","0.6730","0.8097","0.6694","0.8700"
"5138","280","1856","0.8674","0.9172","0.9828","0.9424"
"5139","281","293","0.7932","0.7843","0.6861","0.4470"
"5140","281","607","0.9136","0.8772","0.8306","0.9147"
"5141","281","1118","0.7468","0.6733","0.5987","0.8404"
"5142","281","1185","0.7963","0.9027","0.7712","0.7714"
"5143","281","1456","0.9637","0.9845","0.9771","0.9809"
"5144","281","1480","0.9824","0.8294","0.9273","0.9197"
"5145","281","1623","0.5862","0.7156","0.8744","0.3932"
"5146","281","1677","0.1946","0.5838","0.6436","0.5704"
"5147","281","1741","0.5095","0.4632","0.8809","0.9175"
"5148","281","1757","0.9732","0.9834","0.8869","0.9622"
"5149","281","1888","0.8219","0.5764","0.3796","0.5057"
"5150","281","1889","0.8468","0.9192","0.8423","0.5992"
"5151","281","1964","0.8801","0.7335","0.9494","0.6131"
"5152","281","1982","0.5484","0.8352","0.9197","0.8388"
"5153","282","291","0.9297","0.9244","0.8925","0.8014"
"5154","282","299","0.8346","0.9768","0.7932","0.8318"
"5155","282","345","0.7084","0.8272","0.4601","0.9670"
"5156","282","559","0.6566","0.9190","0.8774","0.8501"
"5157","282","569","0.6224","0.8806","0.8064","0.5991"
"5158","282","570","0.6563","0.8788","0.8891","0.9182"
"5159","282","606","0.7122","0.8128","0.8203","0.7091"
"5160","282","753","0.8773","0.9746","0.8739","0.8628"
"5161","282","854","0.7312","0.7201","0.7219","0.6115"
"5162","282","871","0.6538","0.8154","0.9083","0.7294"
"5163","282","891","0.6152","0.7789","0.8472","0.8831"
"5164","282","899","0.9584","0.8592","0.8956","0.9856"
"5165","282","1002","0.3866","0.8105","0.5177","0.4513"
"5166","282","1197","0.2865","0.4543","0.5868","0.3701"
"5167","282","1205","0.8336","0.8222","0.9009","0.8471"
"5168","282","1387","0.7393","0.4604","0.6024","0.7591"
"5169","282","1482","0.6947","0.8235","0.8876","0.8948"
"5170","282","1491","0.8013","0.9459","0.9019","0.7096"
"5171","282","1544","0.4501","0.6956","0.7375","0.3943"
"5172","282","1733","0.8811","0.9298","0.8277","0.9339"
"5173","282","1759","0.6204","0.7964","0.8911","0.8342"
"5174","282","1792","0.8578","0.7164","0.9237","0.7915"
"5175","282","1918","0.8876","0.6023","0.7352","0.9339"
"5176","282","1925","0.9338","0.9122","0.8873","0.9483"
"5177","283","300","0.6212","0.5255","0.5397","0.3535"
"5178","283","302","0.8904","0.9746","0.8564","0.8361"
"5179","283","491","0.8065","0.4286","0.7799","0.8156"
"5180","283","557","0.9364","0.9800","0.8074","0.9440"
"5181","283","782","0.4610","0.5530","0.2384","0.3440"
"5182","283","793","0.7581","0.8239","0.6480","0.9179"
"5183","283","802","0.8069","0.7206","0.6403","0.7294"
"5184","283","995","0.8786","0.7833","0.6144","0.6389"
"5185","283","996","0.8895","0.9305","0.9480","0.7203"
"5186","283","1178","0.8918","0.9595","0.9902","0.9089"
"5187","283","1265","0.7030","0.4132","0.9241","0.8292"
"5188","283","1309","0.6514","0.9713","0.7349","0.9658"
"5189","283","1403","0.5231","0.3960","0.4982","0.4992"
"5190","283","1670","0.4718","0.6651","0.6698","0.5256"
"5191","283","1737","0.8223","0.6668","0.3637","0.4911"
"5192","283","1779","0.7750","0.6335","0.8186","0.7392"
"5193","283","1938","0.4704","0.5857","0.5307","0.7651"
"5194","284","286","0.8088","0.8374","0.5694","0.9203"
"5195","284","301","0.7337","0.7198","0.7930","0.7530"
"5196","284","373","0.9370","0.9150","0.9844","0.8646"
"5197","284","466","0.9685","0.8684","0.7206","0.9000"
"5198","284","517","0.8343","0.8074","0.5339","0.7112"
"5199","284","740","0.9397","0.7533","0.8015","0.8343"
"5200","284","852","0.7685","0.6736","0.9469","0.8989"
"5201","284","1084","0.8396","0.9061","0.9303","0.9563"
"5202","284","1867","0.9733","0.9099","0.9905","0.7650"
"5203","284","1870","0.8995","0.7027","0.5090","0.8603"
"5204","284","1896","0.6992","0.6470","0.9144","0.6900"
"5205","285","287","0.8425","0.8454","0.9315","0.9365"
"5206","285","301","0.5660","0.4610","0.6642","0.5062"
"5207","285","302","0.9218","0.9522","0.9598","0.9087"
"5208","285","303","0.7681","0.8464","0.8595","0.9222"
"5209","285","322","0.5287","0.9512","0.9381","0.7284"
"5210","285","381","0.9320","0.9391","0.9757","0.9378"
"5211","285","438","0.8276","0.7979","0.7149","0.9434"
"5212","285","513","0.7927","0.7809","0.6649","0.8444"
"5213","285","773","0.7962","0.4751","0.6562","0.8924"
"5214","285","942","0.7198","0.8009","0.9653","0.8745"
"5215","285","1297","0.8692","0.5977","0.8376","0.7732"
"5216","285","1393","0.6526","0.6905","0.8335","0.7672"
"5217","285","1421","0.5143","0.5440","0.8508","0.7082"
"5218","285","1532","0.9089","0.9591","0.9486","0.7691"
"5219","285","1696","0.6729","0.8161","0.5802","0.8998"
"5220","285","1833","0.6698","0.7750","0.6165","0.2391"
"5221","285","1849","0.6986","0.6858","0.6075","0.5280"
"5222","286","294","0.9274","0.9044","0.9406","0.8550"
"5223","286","300","0.9716","0.9393","0.8728","0.9590"
"5224","286","361","0.9117","0.8678","0.9156","0.7734"
"5225","286","521","0.7166","0.9430","0.8516","0.8190"
"5226","286","535","0.7951","0.8965","0.7963","0.3308"
"5227","286","628","0.8761","0.7442","0.5059","0.5110"
"5228","286","698","0.9196","0.8976","0.8725","0.7050"
"5229","286","1008","0.1894","0.4072","0.8589","0.9430"
"5230","286","1089","0.7476","0.8882","0.8144","0.9647"
"5231","286","1158","0.6620","0.8110","0.8537","0.7187"
"5232","286","1214","0.8422","0.7890","0.8652","0.8452"
"5233","286","1308","0.6413","0.8755","0.6515","0.9580"
"5234","286","1402","0.5593","0.7985","0.4678","0.4731"
"5235","286","1733","0.4744","0.6351","0.3976","0.3136"
"5236","286","1903","0.4882","0.5237","0.7144","0.8423"
"5237","286","1916","0.8634","0.7135","0.7546","0.5947"
"5238","287","356","0.9653","0.8259","0.8336","0.6948"
"5239","287","482","0.9520","0.9759","0.9311","0.8724"
"5240","287","504","0.7315","0.8220","0.8830","0.5674"
"5241","287","697","0.6677","0.9186","0.9272","0.8333"
"5242","287","709","0.3452","0.5016","0.5912","0.8751"
"5243","287","905","0.9173","0.7896","0.7121","0.8150"
"5244","287","1119","0.7300","0.7437","0.7640","0.7100"
"5245","287","1306","0.6999","0.7659","0.9172","0.7725"
"5246","287","1417","0.9507","0.9376","0.9479","0.8939"
"5247","287","1459","0.9527","0.9362","0.9229","0.9008"
"5248","287","1825","0.9438","0.9445","0.9065","0.8545"
"5249","287","1965","0.6369","0.6000","0.8934","0.3451"
"5250","288","300","0.8695","0.4672","0.5767","0.9208"
"5251","288","353","0.4954","0.8539","0.7352","0.8832"
"5252","288","368","0.7929","0.9044","0.8818","0.5879"
"5253","288","691","0.8008","0.7760","0.7627","0.9120"
"5254","288","732","0.8914","0.8734","0.9303","0.5819"
"5255","288","782","0.7509","0.7368","0.8395","0.6786"
"5256","288","823","0.8322","0.8902","0.8011","0.9123"
"5257","288","1174","0.9081","0.9808","0.9576","0.9202"
"5258","288","1189","0.9026","0.8922","0.6616","0.8797"
"5259","288","1217","0.9261","0.8550","0.9618","0.8303"
"5260","288","1315","0.7030","0.9212","0.7535","0.7441"
"5261","288","1351","0.6396","0.6022","0.7842","0.6731"
"5262","288","1736","0.7829","0.6775","0.8661","0.8832"
"5263","288","1868","0.7589","0.9116","0.8125","0.8839"
"5264","288","1872","0.9093","0.9478","0.8917","0.9777"
"5265","288","1875","0.8707","0.3652","0.8430","0.6270"
"5266","288","1877","0.7637","0.7610","0.8816","0.8791"
"5267","288","1976","0.9895","0.9865","0.9902","0.9935"
"5268","289","290","0.7844","0.8990","0.8817","0.3980"
"5269","289","294","0.9601","0.9357","0.9410","0.8712"
"5270","289","296","0.6062","0.8486","0.7557","0.3157"
"5271","289","490","0.8752","0.9230","0.9590","0.6988"
"5272","289","523","0.7806","0.8888","0.7975","0.8069"
"5273","289","787","0.6734","0.7088","0.5407","0.7893"
"5274","289","794","0.9060","0.7524","0.7590","0.7482"
"5275","289","1224","0.8761","0.9806","0.8368","0.9269"
"5276","289","1456","0.8255","0.7324","0.9557","0.4837"
"5277","289","1490","0.4973","0.6359","0.4293","0.7680"
"5278","289","1669","0.7272","0.5914","0.7200","0.7087"
"5279","289","1689","0.8450","0.8779","0.7827","0.7084"
"5280","289","1978","0.7473","0.5018","0.6584","0.5917"
"5281","290","291","0.8902","0.8667","0.9085","0.8154"
"5282","290","1074","0.7812","0.8945","0.8737","0.9505"
"5283","290","1092","0.5377","0.4471","0.7169","0.6977"
"5284","290","1114","0.5200","0.6309","0.8350","0.7712"
"5285","290","1558","0.9549","0.8249","0.9092","0.9541"
"5286","290","1846","0.6962","0.5833","0.6539","0.5666"
"5287","290","1906","0.7957","0.7572","0.9445","0.8441"
"5288","290","1914","0.6511","0.7920","0.7406","0.6653"
"5289","290","1931","0.8634","0.9294","0.9584","0.9378"
"5290","291","299","0.7924","0.8917","0.7567","0.8785"
"5291","291","415","0.4268","0.7237","0.6626","0.4777"
"5292","291","541","0.8236","0.7511","0.7986","0.8851"
"5293","291","572","0.6588","0.5667","0.5587","0.5837"
"5294","291","822","0.7632","0.7689","0.7393","0.8221"
"5295","291","893","0.8061","0.6472","0.6622","0.4792"
"5296","291","912","0.8617","0.9158","0.8358","0.8222"
"5297","291","963","0.9489","0.9042","0.8878","0.9775"
"5298","291","976","0.7020","0.6410","0.8808","0.6388"
"5299","291","1161","0.7098","0.6733","0.5833","0.6093"
"5300","291","1283","0.3133","0.8588","0.3606","0.6499"
"5301","291","1746","0.4350","0.6005","0.4288","0.7275"
"5302","291","1761","0.7955","0.8373","0.7537","0.8903"
"5303","292","293","0.8582","0.9679","0.9626","0.9293"
"5304","292","297","0.5695","0.8157","0.7947","0.7207"
"5305","292","300","0.3714","0.7951","0.7542","0.7888"
"5306","292","357","0.5983","0.3865","0.4606","0.6716"
"5307","292","426","0.7526","0.7483","0.8579","0.6336"
"5308","292","469","0.7548","0.6071","0.9230","0.6687"
"5309","292","663","0.9788","0.8536","0.9453","0.9317"
"5310","292","752","0.7620","0.4256","0.3996","0.5755"
